"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.0405858150497e-06,0.315437650218199,0.038,0.018,0.1294437134307,"5","RNASEH2A"
6.12977105244549e-06,0.506063057012354,0.032,0.014,0.131354863882854,"5","UBALD1"
6.15924516167377e-06,0.504949843340655,0.037,0.017,0.131986464569507,"5","CRK"
6.17789786212598e-06,1.26366738442383,0.015,0.005,0.132386173287498,"5","FAM102B"
6.23443558037283e-06,0.370550122498503,0.037,0.017,0.133597720051809,"5","TRUB2"
6.25488520838153e-06,1.28348239233545,0.015,0.005,0.134035935130408,"5","SLC2A8"
6.4173405455771e-06,0.274650216322084,0.049,0.025,0.137517190551172,"5","RBM41"
6.52306298909181e-06,0.35354927475945,0.055,0.029,0.139782716793248,"5","AK3"
6.55605422510937e-06,0.815123026831087,0.015,0.005,0.140489685989869,"5","PELO"
6.56946052877929e-06,0.988751554216118,0.012,0.003,0.140776969671212,"5","ZNF687-AS1"
6.71931185848967e-06,0.358983556551768,0.026,0.01,0.143988133815575,"5","ZFYVE19"
6.75937577096826e-06,0.982945489637468,0.02,0.007,0.144846663396079,"5","MED26"
6.764532587482e-06,1.27579604226789,0.013,0.004,0.144957168817152,"5","EPB41L4A"
6.76947781082759e-06,0.559149119255403,0.024,0.009,0.145063140008224,"5","ECPAS"
6.81861615861921e-06,0.254289002523293,0.048,0.024,0.146116125663051,"5","PYROXD1"
6.86723005775733e-06,0.359892184362737,0.037,0.017,0.147157872907682,"5","ENSG00000174374"
6.89762154379208e-06,0.606414659131125,0.028,0.011,0.147809132061921,"5","ENSG00000155984"
6.92355451677382e-06,0.635933919652962,0.031,0.014,0.148364849739946,"5","SAYSD1"
6.93437709895066e-06,0.889262019327478,0.014,0.004,0.148596766853414,"5","SULT1A3"
6.99132889375376e-06,0.717979230895834,0.014,0.004,0.149817186864249,"5","SEC61A2"
7.03867235275973e-06,0.737999736800054,0.029,0.013,0.150831709847288,"5","DDX11"
7.12518014223232e-06,0.570677463163626,0.033,0.015,0.152685485267896,"5","TMEM41A"
7.17432220071362e-06,0.611035646473773,0.02,0.007,0.153738550439092,"5","NPTN"
7.29709802579274e-06,0.32004924944255,0.049,0.026,0.156369513594713,"5","UBA5"
7.57807890784152e-06,0.324027465225929,0.051,0.027,0.162390652916136,"5","TRIM8"
7.60168212515499e-06,0.38921158805138,0.031,0.014,0.162896446259946,"5","ATG7"
7.62239083514788e-06,0.553551386721044,0.036,0.017,0.163340213206384,"5","SASS6"
7.63992682627664e-06,0.375236951805956,0.04,0.019,0.163715991960282,"5","PES1"
7.73999163471626e-06,0.466799762688051,0.029,0.013,0.165860280740335,"5","BRF1"
7.75511321435929e-06,0.258640804943914,0.039,0.019,0.166184321070505,"5","PHF12"
7.7714375468735e-06,0.676115688762801,0.024,0.009,0.166534135191952,"5","TEX261"
7.80823326281103e-06,1.27949126898968,0.011,0.003,0.167322630588778,"5","ZNF496"
7.88448625496477e-06,0.435018538531066,0.029,0.012,0.16895665595764,"5","TAF4B"
7.93277547904251e-06,0.277115596066386,0.036,0.017,0.169991445740402,"5","ATP6V1E2"
8.02095945684574e-06,0.410765914199613,0.04,0.019,0.171881140200747,"5","AC093010.3"
8.0860231042637e-06,0.328199535778717,0.038,0.018,0.173275389101267,"5","MRRF"
8.0886949711384e-06,0.407746751473263,0.048,0.024,0.173332644536525,"5","MAP9"
8.14350272601541e-06,1.12188169544318,0.015,0.005,0.174507119915784,"5","GATC"
8.15406916471042e-06,0.697149996892972,0.017,0.006,0.17473354813058,"5","KCNMB3"
8.20034295913526e-06,0.595839590882272,0.025,0.01,0.175725149271309,"5","ALDH3A2"
8.20058047058226e-06,0.697653900916004,0.021,0.008,0.175730238904107,"5","ZNF346"
8.23090392985791e-06,0.39596695523729,0.032,0.014,0.176380040312925,"5","MSH6"
8.44424576842139e-06,0.293323666104606,0.036,0.017,0.180951742571502,"5","RRNAD1"
8.47153031648891e-06,0.682617162495529,0.02,0.007,0.181536423152041,"5","RBKS"
8.88475798761377e-06,0.468883392492566,0.032,0.015,0.190391478916575,"5","BAP1"
8.89892144732764e-06,1.03024038838216,0.014,0.004,0.190694987694784,"5","ENSG00000255864"
8.92804380195886e-06,0.900934443664734,0.014,0.004,0.191319050632176,"5","CPED1"
8.96607619531265e-06,0.399232747905457,0.029,0.013,0.192134046789355,"5","PJA1"
8.99236169684361e-06,0.394629104357557,0.045,0.023,0.192697318801662,"5","HTT"
9.12732575790639e-06,0.311320038139418,0.029,0.012,0.195589463666176,"5","MTOR"
9.18002333339746e-06,1.03535834737369,0.01,0.003,0.196718720011374,"5","KSR1"
9.28235667366938e-06,0.725718204984626,0.01,0.003,0.198911621160061,"5","PYGM"
9.34470753943072e-06,0.301268225527772,0.034,0.016,0.200247737862461,"5","TUBGCP6"
9.38494371115706e-06,0.616768569976045,0.032,0.015,0.201109958786385,"5","POLL"
9.43808207441533e-06,0.2876147674329,0.043,0.021,0.202248660772646,"5","MBNL3"
9.53992392958429e-06,0.265952372871633,0.036,0.017,0.204431029887062,"5","CASP7"
9.72038771043075e-06,0.840833206972344,0.024,0.009,0.208298188246821,"5","TMEM39A"
9.86314606517164e-06,0.352089565773123,0.033,0.015,0.211357357030563,"5","PAPOLG"
1.00544339312836e-05,0.785384292686572,0.019,0.007,0.215456464713476,"5","PYGB"
1.01443584231744e-05,0.521083582275854,0.026,0.011,0.217383456650204,"5","TRIM21"
1.02699848221523e-05,1.01204424894791,0.015,0.005,0.220075504753902,"5","RHBDD3"
1.03719090085966e-05,0.276465183062029,0.026,0.011,0.222259638145217,"5","ELK1"
1.04248421536184e-05,0.558449551050042,0.02,0.007,0.223393942509888,"5","ANKRD52"
1.05467621986797e-05,0.319045059446644,0.042,0.021,0.226006567155508,"5","TYW5"
1.05578333204095e-05,0.332802464602557,0.029,0.012,0.226243810223056,"5","SLC35F2"
1.05755689398933e-05,0.487404586814391,0.03,0.013,0.226623866812973,"5","POLR3H"
1.05932456650905e-05,0.358719180574553,0.028,0.012,0.227002661357225,"5","TRIM5"
1.08752467374696e-05,0.645110667845878,0.029,0.012,0.233045662337236,"5","UBE3D"
1.09771214584225e-05,1.19962842936925,0.011,0.003,0.235228735732536,"5","PLD6"
1.09885628724779e-05,0.614957086563853,0.026,0.011,0.23547391379433,"5","KCTD7"
1.10309767092225e-05,0.608862381225606,0.025,0.01,0.236382799901928,"5","PRIMPOL"
1.1084239597836e-05,0.255395551755611,0.044,0.022,0.237524170342027,"5","SERGEF"
1.11404891891587e-05,0.418363989395037,0.043,0.021,0.238729542834482,"5","TMEM267"
1.12049812330248e-05,1.08002080663722,0.014,0.004,0.240111542842488,"5","GALE"
1.12675455018275e-05,0.708852307974923,0.023,0.009,0.241452232558661,"5","IQCG"
1.17844900312847e-05,1.13171685436626,0.013,0.004,0.2525298368804,"5","DTX3"
1.18775604057146e-05,1.0523523927865,0.017,0.006,0.254524241934057,"5","FOXP4"
1.19145030844319e-05,0.467488189523888,0.03,0.014,0.255315886596292,"5","ENSG00000173566"
1.19202431944331e-05,0.412900640620887,0.026,0.011,0.255438891413507,"5","DOP1A"
1.19785661455636e-05,0.338462044822644,0.029,0.012,0.256688693933282,"5","ENSG00000258297"
1.21128805952309e-05,0.918454440925486,0.017,0.006,0.259566918275202,"5","C11orf68"
1.21510468571456e-05,0.563973136313897,0.024,0.01,0.260384783101773,"5","TIGAR"
1.22452135244842e-05,0.691963325026858,0.028,0.012,0.262402680616171,"5","SKIV2L"
1.22697423406642e-05,0.316846999833159,0.04,0.02,0.262928308618092,"5","SNX27"
1.23036403203933e-05,0.535130410344042,0.033,0.015,0.263654708425708,"5","DHDDS"
1.23114055627622e-05,0.608625731975874,0.026,0.011,0.263821109804431,"5","IMPAD1"
1.25194971260806e-05,0.596044967397158,0.037,0.018,0.268280303914781,"5","VGLL4"
1.258009434711e-05,0.32952975809663,0.043,0.022,0.269578841764221,"5","ABRAXAS2"
1.26231102511389e-05,0.524408735178968,0.022,0.008,0.270500629571656,"5","GOT1"
1.30913414831724e-05,1.0003255203703,0.01,0.003,0.280534356642902,"5","TMEM104"
1.32010250440154e-05,0.261464102165458,0.043,0.022,0.282884765668206,"5","GCNT2"
1.37883170658806e-05,0.392727204063219,0.034,0.016,0.295469846404755,"5","AIG1"
1.41529782453038e-05,0.896205819378287,0.016,0.005,0.303284170818615,"5","RNF19B"
1.42458586424562e-05,1.16086370348309,0.014,0.004,0.305274504849195,"5","MCM6"
1.4486346948528e-05,0.350883216142893,0.035,0.017,0.310427928760006,"5","MEF2D"
1.45415650712778e-05,0.280598999973906,0.037,0.018,0.311611197912412,"5","UHRF1BP1L"
1.45521911456e-05,0.497352396420447,0.03,0.014,0.311838904059062,"5","SEC16A"
1.4667776427891e-05,0.263630912590604,0.035,0.017,0.314315781073276,"5","POR"
1.49565936311016e-05,1.32373735203763,0.013,0.004,0.320504844920875,"5","LERFS"
1.52954288860404e-05,0.724966397314596,0.011,0.003,0.32776574559896,"5","UCK2"
1.53059812847628e-05,0.307106201484336,0.033,0.015,0.327991872951181,"5","GTDC1"
1.63342675396701e-05,0.400525420711961,0.044,0.022,0.35002701910759,"5","IFT27"
1.65058523185902e-05,0.942434580134154,0.015,0.005,0.35370390933507,"5","ZNF500"
1.65423764447361e-05,0.838730272132604,0.02,0.007,0.354486584834249,"5","SGSH"
1.69658446318686e-05,0.354169586295754,0.033,0.015,0.363561084616313,"5","PEX26"
1.70507745336414e-05,0.530709317495076,0.026,0.011,0.365381047481402,"5","DUSP18"
1.72093607578671e-05,0.34435531059319,0.042,0.021,0.368779391680335,"5","ODF2"
1.73715302002568e-05,0.422454323425642,0.022,0.009,0.372254520661303,"5","ALAS1"
1.7760583358712e-05,0.419249591818033,0.029,0.013,0.380591540793839,"5","XPOT"
1.77638734845178e-05,0.25010306704888,0.037,0.018,0.380662044899732,"5","CRYL1"
1.81738769214057e-05,0.279710790578839,0.044,0.022,0.389448008548803,"5","SWI5"
1.84688229954692e-05,0.37867394612748,0.019,0.007,0.39576840796991,"5","NUDT19"
1.85132385216525e-05,0.556560885597792,0.021,0.008,0.396720188280492,"5","GEMIN8"
1.89006067343072e-05,0.811200606397278,0.022,0.009,0.40502110170947,"5","ZMIZ1"
1.90224220140661e-05,0.285290401824816,0.039,0.019,0.407631481339423,"5","SIRT1"
1.97194394181787e-05,1.29522072762807,0.013,0.004,0.422567867292151,"5","ZFP1"
1.97264341949539e-05,0.391623972505877,0.03,0.014,0.422717758363666,"5","SIRT5"
2.00222500213492e-05,1.1861990769082,0.013,0.004,0.429056795707491,"5","ZNF382"
2.00386631463359e-05,0.381245420512131,0.039,0.019,0.429408512562833,"5","LSG1"
2.01526582012031e-05,0.70512402255823,0.013,0.004,0.431851312593581,"5","SLC19A1"
2.02138530172792e-05,0.286035933857374,0.047,0.024,0.433162656307277,"5","PAXBP1"
2.04858700434145e-05,0.469862261022573,0.029,0.013,0.438991709160328,"5","ENSG00000171471"
2.07437308419275e-05,0.761484979807501,0.015,0.005,0.444517408211665,"5","TMEM116"
2.08163307557233e-05,1.1711875231553,0.012,0.004,0.446073151764395,"5","ZNF768"
2.08506588153137e-05,1.53510168231517,0.01,0.002,0.446808767753358,"5","AC010969.2"
2.1340780006701e-05,0.670630692470061,0.019,0.007,0.457311574763596,"5","CEACAM21"
2.15561816223909e-05,0.526101067996753,0.025,0.01,0.461927415986215,"5","RTL8A"
2.17299704682581e-05,0.881367297871082,0.016,0.006,0.465651537164302,"5","IL18BP"
2.19530761198803e-05,0.434265420585378,0.023,0.009,0.470432468172915,"5","ENSG00000100181"
2.20020666606248e-05,0.387939843000563,0.028,0.012,0.471482286470528,"5","TRIM24"
2.20500123629961e-05,0.322261455323603,0.05,0.027,0.472509714926644,"5","SLC7A7"
2.21258813078382e-05,0.337972959120074,0.03,0.014,0.474135510545666,"5","SPSB2"
2.22758582010484e-05,0.504325230891234,0.024,0.01,0.477349365390266,"5","LFNG"
2.2399611032806e-05,0.71543771046494,0.017,0.006,0.480001264821999,"5","ZNF182"
2.24851623521595e-05,0.417717769446794,0.018,0.007,0.481834544044426,"5","TNFAIP8L2"
2.2732091453028e-05,0.342709170379115,0.041,0.021,0.487125987746936,"5","LIG1"
2.3294685704615e-05,0.643211560223302,0.037,0.018,0.499181819964196,"5","HERC6"
2.35574567422242e-05,0.511724784261745,0.035,0.017,0.504812740529123,"5","BCS1L"
2.37338631370075e-05,1.06921589063361,0.021,0.008,0.508592953162933,"5","PXMP2"
2.3941770546041e-05,0.505912027460793,0.033,0.016,0.513048201031112,"5","KBTBD4"
2.45005038571277e-05,0.318529504308036,0.049,0.027,0.52502129715439,"5","DENND3"
2.45083137428234e-05,0.5221937884524,0.023,0.009,0.525188655194963,"5","MEN1"
2.50925259204414e-05,0.270144750974277,0.041,0.021,0.537707737949138,"5","TNK2"
2.51538187574089e-05,1.65003257247424,0.01,0.003,0.539021182152516,"5","HFE"
2.53598929506277e-05,0.53993551398092,0.033,0.016,0.543437146039001,"5","NDUFAF1"
2.54799000152354e-05,0.495821194683861,0.026,0.011,0.546008777426479,"5","ENTR1"
2.55354917805716e-05,1.16443322004972,0.013,0.004,0.54720005336587,"5","WDR25"
2.58377927658963e-05,0.892035484653682,0.013,0.004,0.553678061180391,"5","CCDC146"
2.58600437899091e-05,0.351224208668205,0.048,0.025,0.554154878373963,"5","TMEM33"
2.59036238236099e-05,0.838099390428689,0.01,0.003,0.555088754916137,"5","ALS2"
2.60093297071617e-05,0.790448892900409,0.013,0.004,0.557353926294768,"5","AC025181.2"
2.60239026423284e-05,0.326832127304932,0.039,0.02,0.557666209722455,"5","CREB3"
2.60928035590583e-05,0.740503208286374,0.015,0.005,0.55914268746706,"5","C16orf70"
2.69558800538696e-05,0.797572835704793,0.02,0.008,0.577637553674372,"5","MSANTD4"
2.71212741470747e-05,0.596980816891947,0.027,0.012,0.581181783697663,"5","C17orf75"
2.71480180245165e-05,1.46540051621675,0.011,0.003,0.581754878247363,"5","RIC8B"
2.72443781356982e-05,0.355419135081976,0.032,0.015,0.583819779069878,"5","TMEM189"
2.74124326166108e-05,0.45853107141551,0.022,0.009,0.587421018541353,"5","FURIN"
2.75377151894872e-05,0.731233676728182,0.026,0.011,0.590105698795522,"5","ENSG00000205664"
2.75653899321611e-05,0.701566754937385,0.023,0.009,0.590698740856281,"5","BUD13"
2.78237780731321e-05,0.551082428318834,0.02,0.008,0.596235740329149,"5","DCAKD"
2.80290889909759e-05,0.546178234010198,0.025,0.01,0.600635347987623,"5","ATAD3A"
2.84709335710117e-05,0.411832284416751,0.031,0.015,0.610103635493211,"5","MCM9"
2.84940155482477e-05,0.441011384041808,0.02,0.008,0.610598259183401,"5","GLMP"
2.87407989918743e-05,0.338881935166005,0.023,0.009,0.615886581596875,"5","CTPS1"
2.88347060808543e-05,0.47727357114374,0.025,0.01,0.617898916606627,"5","SGPP1"
2.9301636779965e-05,0.365050645321507,0.042,0.022,0.627904774557869,"5","GCSH"
2.9555059571552e-05,0.426289120390162,0.038,0.019,0.633335371558788,"5","YKT6"
2.97731368044779e-05,0.295685675170345,0.034,0.016,0.638008548583158,"5","INTS4"
2.98100038939739e-05,0.329558549099242,0.047,0.025,0.638798573443967,"5","CSNK1E"
2.98318086838241e-05,1.59086481064358,0.01,0.002,0.639265828285667,"5","NHLRC4"
3.01686237537521e-05,1.22954506185991,0.01,0.002,0.646483438419154,"5","LINC01754"
3.0530118406335e-05,0.880833841743419,0.018,0.007,0.654229907329353,"5","LINC01871"
3.07003867545101e-05,0.271782393185495,0.046,0.024,0.657878587762398,"5","RFX1"
3.18118139815754e-05,0.390264501823027,0.027,0.012,0.68169536181118,"5","C16orf72"
3.19384629954202e-05,0.721290706314789,0.015,0.005,0.68440932352886,"5","ARMC5"
3.20815898327922e-05,0.57157860203553,0.025,0.011,0.687476388526903,"5","MPV17L2"
3.23267105825281e-05,0.500685204624637,0.023,0.009,0.692729081072996,"5","ARID3B"
3.23578089502001e-05,0.336761767416614,0.027,0.012,0.693395487993839,"5","KLHDC10"
3.25818508987067e-05,0.771528992736841,0.016,0.006,0.698196482908387,"5","FBXO2"
3.26364660941129e-05,0.770172144160849,0.016,0.006,0.699366831930746,"5","GTF3C4"
3.27132483739363e-05,0.823533714758601,0.02,0.008,0.701012199405082,"5","AC008035.1"
3.27638889743651e-05,0.388620321392426,0.033,0.016,0.702097376831671,"5","MTFMT"
3.33682380991073e-05,0.280330247959612,0.036,0.018,0.71504797422577,"5","FKBP15"
3.50326423048224e-05,0.29261631399901,0.033,0.016,0.750714491950039,"5","SAAL1"
3.51374849309467e-05,0.774999900269945,0.023,0.009,0.752961164585256,"5","BPHL"
3.56318385611139e-05,0.340398914146912,0.038,0.019,0.763554668526111,"5","ZNF141"
3.57718855447746e-05,0.903235199221054,0.012,0.004,0.766555735338975,"5","CYP51A1"
3.66778697055622e-05,0.300794802232061,0.042,0.022,0.785970069920492,"5","TMEM209"
3.75831754594808e-05,0.572650886036689,0.018,0.007,0.805369866921214,"5","ERICH6-AS1"
3.76848616184139e-05,1.18423937061922,0.015,0.005,0.807548899620991,"5","PSEN2"
3.78729276551269e-05,0.407769039969445,0.029,0.013,0.811578966721714,"5","ORC5"
3.79369293536889e-05,0.478600840092716,0.023,0.009,0.812950459120199,"5","SPECC1"
3.8618374974745e-05,0.466643672989498,0.02,0.008,0.827553157333811,"5","ENSG00000269290"
3.87410602723223e-05,1.01632334709974,0.015,0.005,0.830182180575595,"5","TXLNB"
3.88079970787914e-05,0.800275409416486,0.015,0.005,0.831616569401421,"5","PCBP4"
3.93653350386774e-05,0.521779446856184,0.028,0.012,0.843559764543818,"5","ZBTB7B"
3.96061243062573e-05,0.266587144396671,0.047,0.025,0.848719637758787,"5","XRCC4"
3.98958921160197e-05,0.63280586922928,0.016,0.006,0.854929072154186,"5","ARSD"
3.99102892059104e-05,0.935855892954965,0.019,0.007,0.855237587393455,"5","MMUT"
3.99104667377054e-05,0.657728715710511,0.021,0.008,0.855241391722289,"5","ITPR3"
4.01517767291298e-05,0.452901635385236,0.016,0.006,0.860412423528523,"5","SPRYD4"
4.02287224509895e-05,0.25838939149922,0.045,0.024,0.862061293402255,"5","FOXO3"
4.04706910642055e-05,0.73791771325305,0.025,0.011,0.86724643881486,"5","HAUS8"
4.06464552980104e-05,0.554926265327373,0.031,0.015,0.871012890581065,"5","SLC25A19"
4.09639984479939e-05,0.648920769539838,0.022,0.009,0.877817522742061,"5","MED12"
4.20415559576823e-05,0.328473857771359,0.033,0.016,0.900908502617173,"5","WRAP73"
4.24534205884998e-05,1.3918817050615,0.01,0.002,0.909734349790962,"5","COA7"
4.31965358097937e-05,0.275532484736337,0.045,0.024,0.92565856586807,"5","CFP"
4.3359626684066e-05,0.344109051367718,0.022,0.009,0.929153440212851,"5","ADAT2"
4.33770830612046e-05,0.81682424270896,0.01,0.002,0.929527512918553,"5","NLRP2"
4.48088359070332e-05,0.524102728957006,0.02,0.008,0.960208544651815,"5","ATAD3B"
4.5081523969667e-05,0.775320168839218,0.017,0.006,0.966051977145994,"5","PIAS3"
4.61917037673012e-05,0.921026927634158,0.016,0.006,0.989842020029498,"5","IL6R"
4.65392080435618e-05,1.44540177574257,0.01,0.003,0.997288689165486,"5","PPP1R13B"
4.67345019952354e-05,0.365663711657572,0.029,0.013,1,"5","ZNF532"
4.71800311973374e-05,0.551066711007165,0.021,0.008,1,"5","PITRM1"
4.7340551415393e-05,0.478592029008621,0.025,0.011,1,"5","KMT5A"
4.73713840352738e-05,0.63434599663617,0.017,0.006,1,"5","TTC4"
4.7838503065844e-05,0.804654259946619,0.015,0.005,1,"5","TIGIT"
4.79466386302978e-05,0.923145099104771,0.01,0.003,1,"5","DZANK1"
4.82848637751602e-05,0.526032434066502,0.022,0.009,1,"5","BRF2"
4.84976436347797e-05,0.449994873917996,0.024,0.01,1,"5","PPFIBP2"
4.85123999759368e-05,0.995301455252578,0.011,0.003,1,"5","AL592429.2"
4.85480823400221e-05,0.586782162368703,0.022,0.009,1,"5","AC016831.1"
4.90737091492165e-05,0.371820897895788,0.025,0.011,1,"5","FUT11"
4.94846803640678e-05,0.419515071092381,0.024,0.01,1,"5","SMG5"
4.95250905922388e-05,0.493042200064147,0.019,0.007,1,"5","RECQL5"
4.9643965860694e-05,0.401215611006869,0.029,0.014,1,"5","DNASE1"
4.98733368723099e-05,0.424059920642476,0.035,0.017,1,"5","MRI1"
5.1395521226762e-05,1.16438237025511,0.013,0.004,1,"5","ATP8B2"
5.32170030755211e-05,0.747087010709292,0.013,0.004,1,"5","PIP4K2C"
5.47067806511243e-05,0.355644845799059,0.036,0.018,1,"5","BRWD3"
5.50940266980775e-05,0.463908906405031,0.021,0.009,1,"5","RMND1"
5.52095818037885e-05,1.08906755190728,0.015,0.005,1,"5","SYT1"
5.62924726841485e-05,0.273712849702849,0.035,0.018,1,"5","STAT5B"
5.63140405736365e-05,0.393572710381271,0.038,0.019,1,"5","N4BP1"
5.63367326052832e-05,0.784440890892873,0.014,0.005,1,"5","MGAT4B"
5.67090362293425e-05,0.861225180267082,0.014,0.005,1,"5","NIPSNAP3B"
5.68653938067411e-05,0.279915243173166,0.024,0.01,1,"5","QSOX1"
5.76876317018131e-05,0.412173348594249,0.036,0.018,1,"5","DDI2"
5.77754077386434e-05,0.394578830996092,0.033,0.016,1,"5","SEC23B"
5.82126823042253e-05,0.668490050679433,0.016,0.006,1,"5","GIPC1"
5.97152694709076e-05,0.694251316320927,0.02,0.008,1,"5","GNB1L"
5.98154091046658e-05,0.862263778196683,0.01,0.003,1,"5","ZNF575"
6.00983272689601e-05,1.24186106274472,0.01,0.003,1,"5","NR1D1"
6.01489221796393e-05,0.363472427576997,0.029,0.014,1,"5","LINC00339"
6.08056909276643e-05,0.388271116846392,0.026,0.011,1,"5","ENPP4"
6.11279929903607e-05,0.658337965915905,0.018,0.007,1,"5","CACNA1A"
6.28157044226677e-05,0.297083645207412,0.048,0.026,1,"5","CCDC97"
6.3408291579711e-05,0.682794468419329,0.026,0.011,1,"5","GLRX2"
6.39432028469165e-05,1.08828971888952,0.01,0.003,1,"5","SOX12"
6.45188275171761e-05,0.438511680014838,0.023,0.01,1,"5","LRRC27"
6.45920783301212e-05,0.911588525831967,0.01,0.003,1,"5","MYO18A"
6.51911793620056e-05,0.889940585924413,0.013,0.004,1,"5","PACS2"
6.53231323538188e-05,0.355169276462255,0.034,0.017,1,"5","SLC33A1"
6.53992491010392e-05,0.348327329406061,0.024,0.01,1,"5","CCDC126"
6.54970587900836e-05,0.376304467841948,0.022,0.009,1,"5","ARNTL"
6.56307610535847e-05,0.280193550394209,0.04,0.021,1,"5","TMEM129"
6.58618839588988e-05,0.275720797617004,0.021,0.009,1,"5","ITK"
6.61349590384744e-05,0.250778509712382,0.026,0.011,1,"5","STT3A"
6.63440715298624e-05,0.942421191017678,0.021,0.009,1,"5","AQP3"
6.65460732415396e-05,0.48669503444299,0.031,0.015,1,"5","TIMM29"
6.76700447408671e-05,0.338323068389114,0.033,0.016,1,"5","LRRC14"
6.769021635067e-05,0.928782918026422,0.016,0.006,1,"5","PRR12"
6.83606957613496e-05,0.322101075753948,0.038,0.02,1,"5","SLFN5"
6.86971217953193e-05,0.715112934623315,0.02,0.008,1,"5","HDGFL2"
6.98044351840073e-05,0.696274224765063,0.023,0.01,1,"5","JDP2"
7.0013602471314e-05,0.842342460565193,0.022,0.009,1,"5","PIK3CB"
7.03719745245107e-05,0.425473338612231,0.033,0.016,1,"5","POLG"
7.04013892993115e-05,0.778700980129943,0.022,0.009,1,"5","ATG16L1"
7.04052605483111e-05,0.53409537295014,0.02,0.008,1,"5","GLYCTK"
7.09992687120142e-05,0.732594915526362,0.015,0.005,1,"5","CCDC171"
7.10806454724041e-05,0.643579975371075,0.022,0.009,1,"5","ARMC7"
7.15217861486312e-05,0.851509507901181,0.018,0.007,1,"5","AL590764.1"
7.21450114386317e-05,0.659639202654245,0.021,0.009,1,"5","JRKL"
7.47929866896334e-05,0.3875932406215,0.028,0.013,1,"5","DPH2"
7.5073901347297e-05,1.04449816442401,0.012,0.004,1,"5","SYBU"
7.65063257531115e-05,0.556001376659076,0.027,0.012,1,"5","MYL9"
7.65222307770499e-05,0.251490718542581,0.021,0.009,1,"5","ALDH5A1"
7.68422864588467e-05,0.409423029976507,0.032,0.016,1,"5","MON1B"
7.6894333617357e-05,0.82455754652437,0.017,0.006,1,"5","DDX31"
7.74303252927438e-05,0.328351453929635,0.035,0.018,1,"5","CEP192"
7.7603684749062e-05,0.309975161675923,0.026,0.012,1,"5","SERPINB8"
7.87473714077913e-05,0.48657658428139,0.025,0.011,1,"5","PGBD2"
7.87876472202269e-05,0.321034322745793,0.034,0.017,1,"5","THOC5"
7.93403055441205e-05,0.32708970023895,0.031,0.015,1,"5","UBE2D4"
7.95054033672763e-05,1.37041916323916,0.011,0.003,1,"5","TSBP1-AS1"
8.04319213759884e-05,0.476683517960045,0.031,0.015,1,"5","ATXN7L1"
8.04928038805566e-05,0.366358655100417,0.029,0.014,1,"5","ATP13A3"
8.15097487318262e-05,0.606209327798402,0.02,0.008,1,"5","REM2"
8.18016559109878e-05,0.939231973722539,0.011,0.003,1,"5","GK5"
8.19588390654334e-05,0.781834815891886,0.016,0.006,1,"5","SSX2IP"
8.2121963665596e-05,0.254849077990074,0.051,0.029,1,"5","DENND5B"
8.29915471496118e-05,0.597038752011104,0.022,0.009,1,"5","KCTD6"
8.36333753990894e-05,0.400368324976441,0.028,0.013,1,"5","FAHD2A"
8.4120388873818e-05,0.447173004038996,0.023,0.01,1,"5","ERLIN2"
8.52079042738337e-05,0.256988693549719,0.037,0.019,1,"5","RAB3IP"
8.53679422870521e-05,0.826466972253088,0.01,0.003,1,"5","MSANTD3"
8.61538534119225e-05,0.345662996808779,0.03,0.015,1,"5","PDCL"
8.62712278496307e-05,0.26531617224912,0.021,0.009,1,"5","ENSG00000215700"
8.75346964815377e-05,0.322005192183812,0.029,0.013,1,"5","PPP1R14B"
8.907052810677e-05,0.490248998127672,0.027,0.012,1,"5","COX18"
8.95602234984926e-05,0.251309207020534,0.044,0.024,1,"5","ZNF263"
9.00001532263253e-05,0.554589735678353,0.024,0.01,1,"5","PARD6A"
9.06072069060194e-05,0.58669403310968,0.028,0.013,1,"5","RFWD3"
9.1062221392914e-05,1.32578323418957,0.012,0.004,1,"5","CHEK1"
9.10991358241811e-05,0.265568524515865,0.029,0.013,1,"5","BICRAL"
9.12531753123493e-05,0.69488992014614,0.017,0.007,1,"5","ACOT2"
9.15504839965138e-05,0.518740634642036,0.019,0.008,1,"5","CCHCR1"
9.18773082596934e-05,0.70463048413555,0.021,0.009,1,"5","SLC35B4"
9.29241999498629e-05,0.533786441835952,0.022,0.009,1,"5","UBE2M"
9.32766039511944e-05,0.421859072333445,0.033,0.017,1,"5","EMC2"
9.36100110936076e-05,0.950062330310812,0.012,0.004,1,"5","CLUH"
9.36673898830822e-05,0.310185873015725,0.032,0.016,1,"5","ZNF507"
9.73696322303853e-05,0.709599181520468,0.018,0.007,1,"5","CPEB3"
9.9045867218934e-05,0.252751160425239,0.023,0.01,1,"5","POT1"
9.9563505963706e-05,0.550266750343753,0.016,0.006,1,"5","SGCB"
9.99899151141973e-05,0.377010261441905,0.025,0.011,1,"5","ZKSCAN8"
0.000101392797988453,0.329742726745063,0.025,0.011,1,"5","OGFOD2"
0.000101639495964813,0.763866339761204,0.013,0.005,1,"5","HEXIM2"
0.000102632483989916,0.441693772353208,0.024,0.011,1,"5","UQCC1"
0.000102740760178159,0.757730089845356,0.013,0.005,1,"5","MPND"
0.000104533612743641,0.290170700055131,0.032,0.016,1,"5","POGLUT1"
